yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,name,park,attendance
1975,AL,DET,DET,E,6,159,80,57,102,N,,N,N,Detroit Tigers,Tiger Stadium,1058836
1975,NL,HOU,HOU,W,6,162,81,64,97,N,,N,N,Houston Astros,Astrodome,858002
1975,AL,KCA,KCR,W,2,162,81,91,71,N,,N,N,Kansas City Royals,Royals Stadium,1151836
1975,NL,LAN,LAD,W,2,162,81,88,74,N,,N,N,Los Angeles Dodgers,Dodger Stadium,2539349
1975,AL,MIN,MIN,W,4,159,82,76,83,N,,N,N,Minnesota Twins,Metropolitan Stadium,737156
1975,AL,ML4,MIL,E,5,162,81,68,94,N,,N,N,Milwaukee Brewers,County Stadium,1213357
1975,NL,MON,WSN,E,5,162,81,75,87,N,,N,N,Montreal Expos,Jarry Park,908292
1975,AL,NYA,NYY,E,3,160,78,83,77,N,,N,N,New York Yankees,Shea Stadium,1288048
1975,NL,NYN,NYM,E,3,162,81,82,80,N,,N,N,New York Mets,Shea Stadium,1730566
1975,AL,OAK,OAK,W,1,162,81,98,64,Y,,N,N,Oakland Athletics,Oakland Coliseum,1075518
1975,NL,PHI,PHI,E,2,162,81,86,76,N,,N,N,Philadelphia Phillies,Veterans Stadium,1909233
1975,NL,PIT,PIT,E,1,161,80,92,69,Y,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1270018
1975,NL,SDN,SDP,W,4,162,81,71,91,N,,N,N,San Diego Padres,Jack Murphy Stadium,1281747
1975,NL,SFN,SFG,W,3,161,81,80,81,N,,N,N,San Francisco Giants,Candlestick Park,522919
1975,NL,SLN,STL,E,3,163,82,82,80,N,,N,N,St. Louis Cardinals,Busch Stadium II,1695270
1975,AL,TEX,TEX,W,3,162,80,79,83,N,,N,N,Texas Rangers,Arlington Stadium,1127924
1976,NL,ATL,ATL,W,6,162,81,70,92,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,818179
1976,AL,BAL,BAL,E,2,162,81,88,74,N,,N,N,Baltimore Orioles,Memorial Stadium,1058609
1976,AL,BOS,BOS,E,3,162,81,83,79,N,,N,N,Boston Red Sox,Fenway Park II,1895846
1976,AL,CAL,ANA,W,4,162,81,76,86,N,,N,N,California Angels,Anaheim Stadium,1006774
1976,AL,CHA,CHW,W,6,161,80,64,97,N,,N,N,Chicago White Sox,Comiskey Park,914945
1976,NL,CHN,CHC,E,4,162,81,75,87,N,,N,N,Chicago Cubs,Wrigley Field,1026217
1976,NL,CIN,CIN,W,1,162,81,102,60,Y,,Y,Y,Cincinnati Reds,Riverfront Stadium,2629708
1976,AL,CLE,CLE,E,4,159,79,81,78,N,,N,N,Cleveland Indians,Cleveland Stadium,948776
1976,AL,DET,DET,E,5,161,80,74,87,N,,N,N,Detroit Tigers,Tiger Stadium,1467020
1976,NL,HOU,HOU,W,3,162,82,80,82,N,,N,N,Houston Astros,Astrodome,886146
1976,AL,KCA,KCR,W,1,162,81,90,72,Y,,N,N,Kansas City Royals,Royals Stadium,1680265
1976,NL,LAN,LAD,W,2,162,81,92,70,N,,N,N,Los Angeles Dodgers,Dodger Stadium,2386301
1976,AL,MIN,MIN,W,3,162,81,85,77,N,,N,N,Minnesota Twins,Metropolitan Stadium,715394
1976,AL,ML4,MIL,E,6,161,81,66,95,N,,N,N,Milwaukee Brewers,County Stadium,1012164
1976,NL,MON,WSN,E,6,162,80,55,107,N,,N,N,Montreal Expos,Jarry Park,646704
1976,AL,NYA,NYY,E,1,159,80,97,62,Y,,Y,N,New York Yankees,Yankee Stadium II,2012434
1976,NL,NYN,NYM,E,3,162,82,86,76,N,,N,N,New York Mets,Shea Stadium,1468754
1976,AL,OAK,OAK,W,2,161,81,87,74,N,,N,N,Oakland Athletics,Oakland Coliseum,780593
1976,NL,PHI,PHI,E,1,162,81,101,61,Y,,N,N,Philadelphia Phillies,Veterans Stadium,2480150
1976,NL,PIT,PIT,E,2,162,81,92,70,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1025945
1976,NL,SDN,SDP,W,5,162,80,73,89,N,,N,N,San Diego Padres,Jack Murphy Stadium,1458478
1976,NL,SFN,SFG,W,4,162,81,74,88,N,,N,N,San Francisco Giants,Candlestick Park,626868
1976,NL,SLN,STL,E,5,162,81,72,90,N,,N,N,St. Louis Cardinals,Busch Stadium II,1207079
1976,AL,TEX,TEX,W,4,162,81,76,86,N,,N,N,Texas Rangers,Arlington Stadium,1164982
1977,NL,ATL,ATL,W,6,162,81,61,101,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,872464
1977,AL,BAL,BAL,E,2,161,81,97,64,N,,N,N,Baltimore Orioles,Memorial Stadium,1195769
1977,AL,BOS,BOS,E,2,161,80,97,64,N,,N,N,Boston Red Sox,Fenway Park II,2074549
1977,AL,CAL,ANA,W,5,162,81,74,88,N,,N,N,California Angels,Anaheim Stadium,1432633
1977,AL,CHA,CHW,W,3,162,81,90,72,N,,N,N,Chicago White Sox,Comiskey Park,1657135
1977,NL,CHN,CHC,E,4,162,81,81,81,N,,N,N,Chicago Cubs,Wrigley Field,1439834
1977,NL,CIN,CIN,W,2,162,81,88,74,N,,N,N,Cincinnati Reds,Riverfront Stadium,2519670
1977,AL,CLE,CLE,E,5,161,81,71,90,N,,N,N,Cleveland Indians,Cleveland Stadium,900365
1977,AL,DET,DET,E,4,162,81,74,88,N,,N,N,Detroit Tigers,Tiger Stadium,1359856
1977,NL,HOU,HOU,W,3,162,81,81,81,N,,N,N,Houston Astros,Astrodome,1109560
1977,AL,KCA,KCR,W,1,162,81,102,60,Y,,N,N,Kansas City Royals,Royals Stadium,1852603
1977,NL,LAN,LAD,W,1,162,81,98,64,Y,,Y,N,Los Angeles Dodgers,Dodger Stadium,2955087
1977,AL,MIN,MIN,W,4,161,80,84,77,N,,N,N,Minnesota Twins,Metropolitan Stadium,1162727
1977,AL,ML4,MIL,E,6,162,81,67,95,N,,N,N,Milwaukee Brewers,County Stadium,1114938
1977,NL,MON,WSN,E,5,162,81,75,87,N,,N,N,Montreal Expos,Stade Olympique,1433757
1977,AL,NYA,NYY,E,1,162,81,100,62,Y,,Y,Y,New York Yankees,Yankee Stadium II,2103092
1977,NL,NYN,NYM,E,6,162,79,64,98,N,,N,N,New York Mets,Shea Stadium,1066825
1977,AL,OAK,OAK,W,7,161,81,63,98,N,,N,N,Oakland Athletics,Oakland Coliseum,495599
1977,NL,PHI,PHI,E,1,162,81,101,61,Y,,N,N,Philadelphia Phillies,Veterans Stadium,2700070
1977,NL,PIT,PIT,E,2,162,81,96,66,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1237349
1977,NL,SDN,SDP,W,5,162,81,69,93,N,,N,N,San Diego Padres,Jack Murphy Stadium,1376269
1977,AL,SEA,SEA,W,6,162,81,64,98,N,,N,N,Seattle Mariners,Kingdome,1338511
1977,NL,SFN,SFG,W,4,162,81,75,87,N,,N,N,San Francisco Giants,Candlestick Park,700056
1977,NL,SLN,STL,E,3,162,83,83,79,N,,N,N,St. Louis Cardinals,Busch Stadium II,1659287
1977,AL,TEX,TEX,W,2,162,81,94,68,N,,N,N,Texas Rangers,Arlington Stadium,1250722
1977,AL,TOR,TOR,E,7,161,80,54,107,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1701052
1978,NL,ATL,ATL,W,6,162,81,69,93,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,904494
1978,AL,BAL,BAL,E,4,161,81,90,71,N,,N,N,Baltimore Orioles,Memorial Stadium,1051724
1978,AL,BOS,BOS,E,2,163,82,99,64,N,,N,N,Boston Red Sox,Fenway Park II,2320643
1978,AL,CAL,ANA,W,2,162,81,87,75,N,,N,N,California Angels,Anaheim Stadium,1755386
1978,AL,CHA,CHW,W,5,161,80,71,90,N,,N,N,Chicago White Sox,Comiskey Park,1491100
1978,NL,CHN,CHC,E,3,162,82,79,83,N,,N,N,Chicago Cubs,Wrigley Field,1525311
1978,NL,CIN,CIN,W,2,161,80,92,69,N,,N,N,Cincinnati Reds,Riverfront Stadium,2532497
1978,AL,CLE,CLE,E,6,159,78,69,90,N,,N,N,Cleveland Indians,Cleveland Stadium,800584
1978,AL,DET,DET,E,5,162,81,86,76,N,,N,N,Detroit Tigers,Tiger Stadium,1714893
1978,NL,HOU,HOU,W,5,162,81,74,88,N,,N,N,Houston Astros,Astrodome,1126145
1978,AL,KCA,KCR,W,1,162,81,92,70,Y,,N,N,Kansas City Royals,Royals Stadium,2255493
1978,NL,LAN,LAD,W,1,162,81,95,67,Y,,Y,N,Los Angeles Dodgers,Dodger Stadium,3347845
1978,AL,MIN,MIN,W,4,162,81,73,89,N,,N,N,Minnesota Twins,Metropolitan Stadium,787878
1978,AL,ML4,MIL,E,3,162,81,93,69,N,,N,N,Milwaukee Brewers,County Stadium,1601406
1978,NL,MON,WSN,E,4,162,80,76,86,N,,N,N,Montreal Expos,Stade Olympique,1427007
1978,AL,NYA,NYY,E,1,163,81,100,63,Y,,Y,Y,New York Yankees,Yankee Stadium II,2335871
1978,NL,NYN,NYM,E,6,162,80,66,96,N,,N,N,New York Mets,Shea Stadium,1007328
1978,AL,OAK,OAK,W,6,162,80,69,93,N,,N,N,Oakland Athletics,Oakland Coliseum,526999
1978,NL,PHI,PHI,E,1,162,82,90,72,Y,,N,N,Philadelphia Phillies,Veterans Stadium,2583389
1978,NL,PIT,PIT,E,2,161,81,88,73,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,964106
1978,NL,SDN,SDP,W,4,162,81,84,78,N,,N,N,San Diego Padres,Jack Murphy Stadium,1670107
1978,AL,SEA,SEA,W,7,160,81,56,104,N,,N,N,Seattle Mariners,Kingdome,877440
1978,NL,SFN,SFG,W,3,162,81,89,73,N,,N,N,San Francisco Giants,Candlestick Park,1740477
1978,NL,SLN,STL,E,5,162,81,69,93,N,,N,N,St. Louis Cardinals,Busch Stadium II,1278215
1978,AL,TEX,TEX,W,2,162,82,87,75,N,,N,N,Texas Rangers,Arlington Stadium,1447963
1978,AL,TOR,TOR,E,7,161,81,59,102,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1562585
1979,NL,ATL,ATL,W,6,160,79,66,94,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,769465
1979,AL,BAL,BAL,E,1,159,79,102,57,Y,,Y,N,Baltimore Orioles,Memorial Stadium,1681009
1979,AL,BOS,BOS,E,3,160,80,91,69,N,,N,N,Boston Red Sox,Fenway Park II,2353114
1979,AL,CAL,ANA,W,1,162,81,88,74,Y,,N,N,California Angels,Anaheim Stadium,2523575
1979,AL,CHA,CHW,W,5,160,79,73,87,N,,N,N,Chicago White Sox,Comiskey Park,1280702
1979,NL,CHN,CHC,E,5,162,81,80,82,N,,N,N,Chicago Cubs,Wrigley Field,1648587
1979,NL,CIN,CIN,W,1,161,80,90,71,Y,,N,N,Cincinnati Reds,Riverfront Stadium,2356933
1979,AL,CLE,CLE,E,6,161,81,81,80,N,,N,N,Cleveland Indians,Cleveland Stadium,1011644
1979,AL,DET,DET,E,5,161,80,85,76,N,,N,N,Detroit Tigers,Tiger Stadium,1630929
1979,NL,HOU,HOU,W,2,162,81,89,73,N,,N,N,Houston Astros,Astrodome,1900312
1979,AL,KCA,KCR,W,2,162,81,85,77,N,,N,N,Kansas City Royals,Royals Stadium,2261845
1979,NL,LAN,LAD,W,3,162,81,79,83,N,,N,N,Los Angeles Dodgers,Dodger Stadium,2860954
1979,AL,MIN,MIN,W,4,162,81,82,80,N,,N,N,Minnesota Twins,Metropolitan Stadium,1070521
1979,AL,ML4,MIL,E,2,161,81,95,66,N,,N,N,Milwaukee Brewers,County Stadium,1918343
1979,NL,MON,WSN,E,2,160,81,95,65,N,,N,N,Montreal Expos,Stade Olympique,2102173
1979,AL,NYA,NYY,E,4,160,81,89,71,N,,N,N,New York Yankees,Yankee Stadium II,2537765
1979,NL,NYN,NYM,E,6,163,82,63,99,N,,N,N,New York Mets,Shea Stadium,788905
1979,AL,OAK,OAK,W,7,162,81,54,108,N,,N,N,Oakland Athletics,Oakland Coliseum,306763
1979,NL,PHI,PHI,E,4,163,81,84,78,N,,N,N,Philadelphia Phillies,Veterans Stadium,2775011
1979,NL,PIT,PIT,E,1,163,81,98,64,Y,,Y,Y,Pittsburgh Pirates,Three Rivers Stadium,1435454
1979,NL,SDN,SDP,W,5,161,81,68,93,N,,N,N,San Diego Padres,Jack Murphy Stadium,1456967
1979,AL,SEA,SEA,W,6,162,81,67,95,N,,N,N,Seattle Mariners,Kingdome,844447
1979,NL,SFN,SFG,W,4,162,81,71,91,N,,N,N,San Francisco Giants,Candlestick Park,1456402
1979,NL,SLN,STL,E,3,163,82,86,76,N,,N,N,St. Louis Cardinals,Busch Stadium II,1627256
1979,AL,TEX,TEX,W,3,162,81,83,79,N,,N,N,Texas Rangers,Arlington Stadium,1519671
1979,AL,TOR,TOR,E,7,162,81,53,109,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1431651
1980,NL,ATL,ATL,W,4,161,80,81,80,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1048411
1980,AL,BAL,BAL,E,2,162,81,100,62,N,,N,N,Baltimore Orioles,Memorial Stadium,1797438
1980,AL,BOS,BOS,E,5,160,81,83,77,N,,N,N,Boston Red Sox,Fenway Park II,1956092
1980,AL,CAL,ANA,W,6,160,81,65,95,N,,N,N,California Angels,Anaheim Stadium,2297327
1980,AL,CHA,CHW,W,5,162,81,70,90,N,,N,N,Chicago White Sox,Comiskey Park,1200365
1980,NL,CHN,CHC,E,6,162,81,64,98,N,,N,N,Chicago Cubs,Wrigley Field,1206776
1980,NL,CIN,CIN,W,3,163,82,89,73,N,,N,N,Cincinnati Reds,Riverfront Stadium,2022450
1980,AL,CLE,CLE,E,6,160,79,79,81,N,,N,N,Cleveland Indians,Cleveland Stadium,1033827
1980,AL,DET,DET,E,4,163,82,84,78,N,,N,N,Detroit Tigers,Tiger Stadium,1785293
1980,NL,HOU,HOU,W,1,163,81,93,70,Y,,N,N,Houston Astros,Astrodome,2278217
1980,AL,KCA,KCR,W,1,162,81,97,65,Y,,Y,N,Kansas City Royals,Royals Stadium,2288714
1980,NL,LAN,LAD,W,2,163,82,92,71,N,,N,N,Los Angeles Dodgers,Dodger Stadium,3249287
1980,AL,MIN,MIN,W,3,161,80,77,84,N,,N,N,Minnesota Twins,Metropolitan Stadium,769206
1980,AL,ML4,MIL,E,3,162,82,86,76,N,,N,N,Milwaukee Brewers,County Stadium,1857408
1980,NL,MON,WSN,E,2,162,80,90,72,N,,N,N,Montreal Expos,Stade Olympique,2208175
1980,AL,NYA,NYY,E,1,162,81,103,59,Y,,N,N,New York Yankees,Yankee Stadium II,2627417
1980,NL,NYN,NYM,E,5,162,82,67,95,N,,N,N,New York Mets,Shea Stadium,1192073
1980,AL,OAK,OAK,W,2,162,81,83,79,N,,N,N,Oakland Athletics,Oakland Coliseum,842259
1980,NL,PHI,PHI,E,1,162,81,91,71,Y,,Y,Y,Philadelphia Phillies,Veterans Stadium,2651650
1980,NL,PIT,PIT,E,3,162,81,83,79,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1646757
1980,NL,SDN,SDP,W,6,163,81,73,89,N,,N,N,San Diego Padres,Jack Murphy Stadium,1139026
1980,AL,SEA,SEA,W,7,163,81,59,103,N,,N,N,Seattle Mariners,Kingdome,836204
1980,NL,SFN,SFG,W,5,161,81,75,86,N,,N,N,San Francisco Giants,Candlestick Park,1096115
1980,NL,SLN,STL,E,4,162,81,74,88,N,,N,N,St. Louis Cardinals,Busch Stadium II,1385147
1980,AL,TEX,TEX,W,4,163,80,76,85,N,,N,N,Texas Rangers,Arlington Stadium,1198175
1980,AL,TOR,TOR,E,7,162,81,67,95,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1400327
1981,NL,ATL,ATL,W,5,107,50,50,56,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,535418
1981,AL,BAL,BAL,E,2,105,55,59,46,N,,N,N,Baltimore Orioles,Memorial Stadium,1024247
1981,AL,BOS,BOS,E,5,108,53,59,49,N,,N,N,Boston Red Sox,Fenway Park II,1060379
1981,AL,CAL,ANA,W,5,110,54,51,59,N,,N,N,California Angels,Anaheim Stadium,1441545
1981,AL,CHA,CHW,W,3,106,49,54,52,N,,N,N,Chicago White Sox,Comiskey Park,946651
1981,NL,CHN,CHC,E,6,106,58,38,65,N,,N,N,Chicago Cubs,Wrigley Field,565637
1981,NL,CIN,CIN,W,1,108,54,66,42,N,,N,N,Cincinnati Reds,Riverfront Stadium,1093730
1981,AL,CLE,CLE,E,6,103,54,52,51,N,,N,N,Cleveland Indians,Cleveland Stadium,661395
1981,AL,DET,DET,E,3,109,55,60,49,N,,N,N,Detroit Tigers,Tiger Stadium,1149144
1981,NL,HOU,HOU,W,3,110,51,61,49,Y,,N,N,Houston Astros,Astrodome,1321282
1981,AL,KCA,KCR,W,4,103,47,50,53,Y,,N,N,Kansas City Royals,Royals Stadium,1279403
1981,NL,LAN,LAD,W,2,110,56,63,47,Y,,Y,Y,Los Angeles Dodgers,Dodger Stadium,2381292
1981,AL,MIN,MIN,W,7,110,61,41,68,N,,N,N,Minnesota Twins,Metropolitan Stadium,469090
1981,AL,ML4,MIL,E,1,109,49,62,47,Y,,N,N,Milwaukee Brewers,County Stadium,874292
1981,NL,MON,WSN,E,2,108,56,60,48,Y,,N,N,Montreal Expos,Stade Olympique,1534564
1981,AL,NYA,NYY,E,4,107,51,59,48,Y,,Y,N,New York Yankees,Yankee Stadium II,1614353
1981,NL,NYN,NYM,E,5,105,52,41,62,N,,N,N,New York Mets,Shea Stadium,704244
1981,AL,OAK,OAK,W,1,109,56,64,45,Y,,N,N,Oakland Athletics,Oakland Coliseum,1304052
1981,NL,PHI,PHI,E,3,107,55,59,48,Y,,N,N,Philadelphia Phillies,Veterans Stadium,1638752
1981,NL,PIT,PIT,E,4,103,51,46,56,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,541789
1981,NL,SDN,SDP,W,6,110,55,41,69,N,,N,N,San Diego Padres,Jack Murphy Stadium,519161
1981,AL,SEA,SEA,W,6,110,57,44,65,N,,N,N,Seattle Mariners,Kingdome,636276
1981,NL,SFN,SFG,W,4,111,53,56,55,N,,N,N,San Francisco Giants,Candlestick Park,632274
1981,NL,SLN,STL,E,1,103,53,59,43,N,,N,N,St. Louis Cardinals,Busch Stadium II,1010247
1981,AL,TEX,TEX,W,2,105,56,57,48,N,,N,N,Texas Rangers,Arlington Stadium,850076
1981,AL,TOR,TOR,E,7,106,53,37,69,N,,N,N,Toronto Blue Jays,Exhibition Stadium,755083
1982,NL,ATL,ATL,W,1,162,81,89,73,Y,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1801985
1982,AL,BAL,BAL,E,2,163,82,94,68,N,,N,N,Baltimore Orioles,Memorial Stadium,1613031
1982,AL,BOS,BOS,E,3,162,81,89,73,N,,N,N,Boston Red Sox,Fenway Park II,1950124
1982,AL,CAL,ANA,W,1,162,81,93,69,Y,,N,N,California Angels,Anaheim Stadium,2807360
1982,AL,CHA,CHW,W,3,162,80,87,75,N,,N,N,Chicago White Sox,Comiskey Park,1567787
1982,NL,CHN,CHC,E,5,162,81,73,89,N,,N,N,Chicago Cubs,Wrigley Field,1249278
1982,NL,CIN,CIN,W,6,162,81,61,101,N,,N,N,Cincinnati Reds,Riverfront Stadium,1326528
1982,AL,CLE,CLE,E,6,162,81,78,84,N,,N,N,Cleveland Indians,Cleveland Stadium,1044021
1982,AL,DET,DET,E,4,162,81,83,79,N,,N,N,Detroit Tigers,Tiger Stadium,1636058
1982,NL,HOU,HOU,W,5,162,81,77,85,N,,N,N,Houston Astros,Astrodome,1558555
1982,AL,KCA,KCR,W,2,162,81,90,72,N,,N,N,Kansas City Royals,Royals Stadium,2284464
1982,NL,LAN,LAD,W,2,162,81,88,74,N,,N,N,Los Angeles Dodgers,Dodger Stadium,3608881
1982,AL,MIN,MIN,W,7,162,81,60,102,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,921186
1982,AL,ML4,MIL,E,1,163,82,95,67,Y,,Y,N,Milwaukee Brewers,County Stadium,1978896
1982,NL,MON,WSN,E,3,162,81,86,76,N,,N,N,Montreal Expos,Stade Olympique,2318292
1982,AL,NYA,NYY,E,5,162,81,79,83,N,,N,N,New York Yankees,Yankee Stadium II,2041219
1982,NL,NYN,NYM,E,6,162,81,65,97,N,,N,N,New York Mets,Shea Stadium,1323036
1982,AL,OAK,OAK,W,5,162,81,68,94,N,,N,N,Oakland Athletics,Oakland Coliseum,1735489
1982,NL,PHI,PHI,E,2,162,81,89,73,N,,N,N,Philadelphia Phillies,Veterans Stadium,2376394
1982,NL,PIT,PIT,E,4,162,81,84,78,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1024106
1982,NL,SDN,SDP,W,4,162,81,81,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,1607516
1982,AL,SEA,SEA,W,4,162,81,76,86,N,,N,N,Seattle Mariners,Kingdome,1070404
1982,NL,SFN,SFG,W,3,162,81,87,75,N,,N,N,San Francisco Giants,Candlestick Park,1200948
1982,NL,SLN,STL,E,1,162,81,92,70,Y,,Y,Y,St. Louis Cardinals,Busch Stadium II,2111906
1982,AL,TEX,TEX,W,6,162,81,64,98,N,,N,N,Texas Rangers,Arlington Stadium,1154432
1982,AL,TOR,TOR,E,6,162,81,78,84,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1275978
1983,NL,ATL,ATL,W,2,162,80,88,74,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,2119935
1983,AL,BAL,BAL,E,1,162,81,98,64,Y,,Y,Y,Baltimore Orioles,Memorial Stadium,2042071
1983,AL,BOS,BOS,E,6,162,81,78,84,N,,N,N,Boston Red Sox,Fenway Park II,1782285
1983,AL,CAL,ANA,W,5,162,81,70,92,N,,N,N,California Angels,Anaheim Stadium,2555016
1983,AL,CHA,CHW,W,1,162,81,99,63,Y,,N,N,Chicago White Sox,Comiskey Park,2132821
1983,NL,CHN,CHC,E,5,162,81,71,91,N,,N,N,Chicago Cubs,Wrigley Field,1479717
1983,NL,CIN,CIN,W,6,162,81,74,88,N,,N,N,Cincinnati Reds,Riverfront Stadium,1190419
1983,AL,CLE,CLE,E,7,162,81,70,92,N,,N,N,Cleveland Indians,Cleveland Stadium,768941
1983,AL,DET,DET,E,2,162,81,92,70,N,,N,N,Detroit Tigers,Tiger Stadium,1829636
1983,NL,HOU,HOU,W,3,162,82,85,77,N,,N,N,Houston Astros,Astrodome,1351962
1983,AL,KCA,KCR,W,2,163,82,79,83,N,,N,N,Kansas City Royals,Royals Stadium,1963875
1983,NL,LAN,LAD,W,1,163,80,91,71,Y,,N,N,Los Angeles Dodgers,Dodger Stadium,3510313
1983,AL,MIN,MIN,W,5,162,81,70,92,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,858939
1983,AL,ML4,MIL,E,5,162,81,87,75,N,,N,N,Milwaukee Brewers,County Stadium,2397131
1983,NL,MON,WSN,E,3,163,81,82,80,N,,N,N,Montreal Expos,Stade Olympique,2320651
1983,AL,NYA,NYY,E,3,162,81,91,71,N,,N,N,New York Yankees,Yankee Stadium II,2257976
1983,NL,NYN,NYM,E,6,162,82,68,94,N,,N,N,New York Mets,Shea Stadium,1112774
1983,AL,OAK,OAK,W,4,162,81,74,88,N,,N,N,Oakland Athletics,Oakland Coliseum,1294941
1983,NL,PHI,PHI,E,1,163,82,90,72,Y,,Y,N,Philadelphia Phillies,Veterans Stadium,2128339
1983,NL,PIT,PIT,E,2,162,81,84,78,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1225916
1983,NL,SDN,SDP,W,4,163,82,81,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,1539815
1983,AL,SEA,SEA,W,7,162,81,60,102,N,,N,N,Seattle Mariners,Kingdome,813537
1983,NL,SFN,SFG,W,5,162,81,79,83,N,,N,N,San Francisco Giants,Candlestick Park,1251530
1983,NL,SLN,STL,E,4,162,81,79,83,N,,N,N,St. Louis Cardinals,Busch Stadium II,2317914
1983,AL,TEX,TEX,W,3,163,81,77,85,N,,N,N,Texas Rangers,Arlington Stadium,1363469
1983,AL,TOR,TOR,E,4,162,81,89,73,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1930415
1984,NL,ATL,ATL,W,2,162,81,80,82,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1724892
1984,AL,BAL,BAL,E,5,162,81,85,77,N,,N,N,Baltimore Orioles,Memorial Stadium,2045784
1984,AL,BOS,BOS,E,4,162,81,86,76,N,,N,N,Boston Red Sox,Fenway Park II,1661618
1984,AL,CAL,ANA,W,2,162,81,81,81,N,,N,N,California Angels,Anaheim Stadium,2402997
1984,AL,CHA,CHW,W,5,162,81,74,88,N,,N,N,Chicago White Sox,Comiskey Park,2136988
1984,NL,CHN,CHC,E,1,161,80,96,65,Y,,N,N,Chicago Cubs,Wrigley Field,2107655
1984,NL,CIN,CIN,W,5,162,81,70,92,N,,N,N,Cincinnati Reds,Riverfront Stadium,1275887
1984,AL,CLE,CLE,E,6,163,81,75,87,N,,N,N,Cleveland Indians,Cleveland Stadium,734079
1984,AL,DET,DET,E,1,162,82,104,58,Y,,Y,Y,Detroit Tigers,Tiger Stadium,2704794
1984,NL,HOU,HOU,W,2,162,81,80,82,N,,N,N,Houston Astros,Astrodome,1229862
1984,AL,KCA,KCR,W,1,162,81,84,78,Y,,N,N,Kansas City Royals,Royals Stadium,1810018
1984,NL,LAN,LAD,W,4,162,81,79,83,N,,N,N,Los Angeles Dodgers,Dodger Stadium,3134824
1984,AL,MIN,MIN,W,2,162,81,81,81,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1598692
1984,AL,ML4,MIL,E,7,161,81,67,94,N,,N,N,Milwaukee Brewers,County Stadium,1608509
1984,NL,MON,WSN,E,5,161,81,78,83,N,,N,N,Montreal Expos,Stade Olympique,1606531
1984,AL,NYA,NYY,E,3,162,81,87,75,N,,N,N,New York Yankees,Yankee Stadium II,1821815
1984,NL,NYN,NYM,E,2,162,81,90,72,N,,N,N,New York Mets,Shea Stadium,1842695
1984,AL,OAK,OAK,W,4,162,81,77,85,N,,N,N,Oakland Athletics,Oakland Coliseum,1353281
1984,NL,PHI,PHI,E,4,162,81,81,81,N,,N,N,Philadelphia Phillies,Veterans Stadium,2062693
1984,NL,PIT,PIT,E,6,162,81,75,87,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,773500
1984,NL,SDN,SDP,W,1,162,81,92,70,Y,,Y,N,San Diego Padres,Jack Murphy Stadium,1983904
1984,AL,SEA,SEA,W,5,162,81,74,88,N,,N,N,Seattle Mariners,Kingdome,870372
1984,NL,SFN,SFG,W,6,162,81,66,96,N,,N,N,San Francisco Giants,Candlestick Park,1001545
1984,NL,SLN,STL,E,3,162,81,84,78,N,,N,N,St. Louis Cardinals,Busch Stadium II,2037448
1984,AL,TEX,TEX,W,7,161,80,69,92,N,,N,N,Texas Rangers,Arlington Stadium,1102471
1984,AL,TOR,TOR,E,2,163,81,89,73,N,,N,N,Toronto Blue Jays,Exhibition Stadium,2110009
1985,NL,ATL,ATL,W,5,162,81,66,96,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1350137
1985,AL,BAL,BAL,E,4,161,81,83,78,N,,N,N,Baltimore Orioles,Memorial Stadium,2132387
1985,AL,BOS,BOS,E,5,163,81,81,81,N,,N,N,Boston Red Sox,Fenway Park II,1786633
1985,AL,CAL,ANA,W,2,162,79,90,72,N,,N,N,California Angels,Anaheim Stadium,2567427
