coa_id,bu_id,source_id,segment1_id,segment2_id,user_listing_id,approved_by_id,year_flag,period_flag,ey_period,sys_man_ind,journal_type,functional_curr_cd,reporting_curr_cd,source_type,net_reporting_amount,net_reporting_amount_credit,net_reporting_amount_debit,net_functional_amount,net_functional_amount_credit,net_functional_amount_debit
3534,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,7248.58,0,0,8344.58,0,0
3534,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,9620.48,0,0,10716.48,0,0
3536,2,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,79591.48,0,0,79591.48,0,0
3536,2,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,79591.48,0,0,79591.48,0,0
3536,2,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,750.62,0,0,750.62,0,0
3536,2,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,79591.48,0,0,79591.48,0,0
3538,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-21774.12,0,0,-21774.12,0,0
3538,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-21774.12,0,0,-21774.12,0,0
3538,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-21976.79,0,0,-21976.79,0,0
3538,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-21774.12,0,0,-21774.12,0,0
3539,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,18682.45,0,0,-11121.3,0,0
3539,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,18682.45,0,0,-11121.3,0,0
3539,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,16006.98,0,0,-13796.77,0,0
3539,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,18682.45,0,0,-11121.3,0,0
3540,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,3006.49,0,0,-4333.2,0,0
3540,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,3006.49,0,0,-4333.2,0,0
3540,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,1827.62,0,0,-5512.07,0,0
3540,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,3006.49,0,0,-4333.2,0,0
4656,9,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4656,9,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4656,9,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4656,9,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4657,10,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4657,10,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4657,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4657,10,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4658,2,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4658,2,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4658,2,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4658,2,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4659,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4659,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4659,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4659,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4660,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4660,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4660,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4660,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4661,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4661,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4661,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4661,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4662,10,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4662,10,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4662,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4662,10,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4663,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4664,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4667,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4667,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4667,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4667,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4669,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4671,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4671,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4671,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4671,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4675,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4675,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4675,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4675,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4676,9,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4676,9,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4676,9,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4676,9,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4677,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4678,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4678,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4678,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4679,6,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4679,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4679,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4679,6,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4682,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4682,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4682,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4682,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4683,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4694,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4694,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4694,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4694,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4695,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4695,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4695,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4699,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4699,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4699,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4699,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4703,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4703,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4703,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4703,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4705,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4705,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4705,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4705,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4706,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4706,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4706,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4706,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4707,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4707,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4707,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4708,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4708,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4708,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4708,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4713,10,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4713,10,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4713,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4713,10,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4716,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4716,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4716,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4716,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4726,10,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4726,10,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4726,10,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
4727,6,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4727,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4727,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4727,6,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4729,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4729,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4729,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4729,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,0,0,0,0,0,0
4730,9,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,0,0,0,0,0,0
4732,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
5269,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,6635.45,0,0,25689.53,0,0
5269,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,6635.45,0,0,25689.53,0,0
5269,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,6635.45,0,0,25689.53,0,0
5269,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,6635.45,0,0,25689.53,0,0
5272,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,45052.69,0,0,45052.69,0,0
5272,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,45052.69,0,0,45052.69,0,0
5272,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
5272,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,45052.69,0,0,45052.69,0,0
5273,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,197066.47,0,0,338933.3,0,0
5273,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,197066.47,0,0,338933.3,0,0
5273,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,165843.28,0,0,307710.11,0,0
5273,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,197066.47,0,0,338933.3,0,0
5277,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-6612.69,0,0,-27463.29,0,0
5277,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-6612.69,0,0,-27463.29,0,0
5277,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-5626.86,0,0,-23306.65,0,0
5277,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-6612.69,0,0,-27463.29,0,0
5279,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-63274.51,0,0,-63274.51,0,0
5279,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-63274.51,0,0,-63274.51,0,0
5279,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-49996.56,0,0,-49996.56,0,0
5279,5,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-63274.51,0,0,-63274.51,0,0
5280,6,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,-152290.67,0,0,-728357.95,0,0
5280,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,-152290.67,0,0,-728357.95,0,0
5280,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,-148505.95,0,0,-710753.95,0,0
5280,6,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,-152290.67,0,0,-728357.95,0,0
5282,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-1220.67,0,0,-1220.67,0,0
5282,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-1220.67,0,0,-1220.67,0,0
5282,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
5282,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-1220.67,0,0,-1220.67,0,0
5285,2,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,214202,0,0,214202,0,0
5285,2,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,214202,0,0,214202,0,0
5285,2,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,137779,0,0,137779,0,0
5285,2,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,214202,0,0,214202,0,0
5286,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-24205,0,0,-24205,0,0
5286,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-24205,0,0,-24205,0,0
5286,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-24974,0,0,-24974,0,0
5286,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-24205,0,0,-24205,0,0
5291,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-3.48,0,0,0,0,0
5291,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-3.48,0,0,0,0,0
5291,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-3.48,0,0,0,0,0
5291,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,-3.48,0,0,0,0,0
5292,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,26.15,0,0,0,0,0
5292,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,RON,EUR,Beginning balance,26.15,0,0,0,0,0
5292,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,26.15,0,0,0,0,0
5292,8,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,RON,EUR,Beginning balance,26.15,0,0,0,0,0
5296,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,0,0,0,0,0,0
5300,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-2076.53,0,0,0,0,0
5300,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-2076.53,0,0,0,0,0
5300,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-2076.53,0,0,0,0,0
5300,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-2076.53,0,0,0,0,0
5303,6,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,1072.59,0,0,5500,0,0
5303,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,1072.59,0,0,5500,0,0
5303,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,1072.59,0,0,5500,0,0
5303,6,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,MYR,EUR,Beginning balance,1072.59,0,0,5500,0,0
5309,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,1578729.21,0,0,1578729.21,0,0
5309,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,1578729.21,0,0,1578729.21,0,0
5309,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,1128452.3,0,0,1128452.3,0,0
5309,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,1578729.21,0,0,1578729.21,0,0
5310,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-1291072.85,0,0,-1578729.21,0,0
5310,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-1291072.85,0,0,-1578729.21,0,0
5310,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-840795.94,0,0,-1128452.3,0,0
5310,4,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-1291072.85,0,0,-1578729.21,0,0
5311,2,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,650269.76,0,0,650269.76,0,0
5311,2,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,650269.76,0,0,650269.76,0,0
5311,2,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,686359.35,0,0,686359.35,0,0
5311,2,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,650269.76,0,0,650269.76,0,0
5312,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-650269.76,0,0,-650269.76,0,0
5312,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-650269.76,0,0,-650269.76,0,0
5312,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-686359.35,0,0,-686359.35,0,0
5312,3,0,0,0,0,0,SP,SP,2014-016,N/A for balances,N/A for balances,EUR,EUR,Beginning balance,-650269.76,0,0,-650269.76,0,0
